instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timespan
221,2011-01-10,spring,2011,1,11,0,Tuesday,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,office hour
222,2011-01-10,spring,2011,1,12,0,Tuesday,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,office hour
223,2011-01-10,spring,2011,1,13,0,Tuesday,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,office hour
224,2011-01-10,spring,2011,1,14,0,Tuesday,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,office hour
225,2011-01-10,spring,2011,1,15,0,Tuesday,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,office hour
226,2011-01-10,spring,2011,1,16,0,Tuesday,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,office hour
227,2011-01-10,spring,2011,1,17,0,Tuesday,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,office hour
228,2011-01-10,spring,2011,1,18,0,Tuesday,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,non-office hour
229,2011-01-10,spring,2011,1,19,0,Tuesday,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,non-office hour
230,2011-01-10,spring,2011,1,20,0,Tuesday,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,non-office hour
231,2011-01-10,spring,2011,1,21,0,Tuesday,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,non-office hour
232,2011-01-10,spring,2011,1,22,0,Tuesday,1,1,5.74,7.575,59.0,11.0014,2,22,24,non-office hour
233,2011-01-10,spring,2011,1,23,0,Tuesday,1,1,5.74,7.575,59.0,11.0014,0,18,18,non-office hour
234,2011-01-11,spring,2011,1,0,0,Wednesday,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,non-office hour
235,2011-01-11,spring,2011,1,1,0,Wednesday,1,1,5.74,7.575,59.0,11.0014,0,3,3,non-office hour
236,2011-01-11,spring,2011,1,2,0,Wednesday,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,non-office hour
237,2011-01-11,spring,2011,1,5,0,Wednesday,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,non-office hour
238,2011-01-11,spring,2011,1,6,0,Wednesday,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,non-office hour
239,2011-01-11,spring,2011,1,7,0,Wednesday,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,non-office hour
240,2011-01-11,spring,2011,1,8,0,Wednesday,1,2,7.38,10.605,51.0,6.0032,3,214,217,non-office hour
241,2011-01-11,spring,2011,1,9,0,Wednesday,1,2,7.38,9.85,51.0,11.0014,3,127,130,office hour
242,2011-01-11,spring,2011,1,10,0,Wednesday,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,office hour
243,2011-01-11,spring,2011,1,11,0,Wednesday,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,office hour
244,2011-01-11,spring,2011,1,12,0,Wednesday,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,office hour
245,2011-01-11,spring,2011,1,13,0,Wednesday,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,office hour
246,2011-01-11,spring,2011,1,14,0,Wednesday,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,office hour
247,2011-01-11,spring,2011,1,15,0,Wednesday,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,office hour
248,2011-01-11,spring,2011,1,16,0,Wednesday,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,office hour
249,2011-01-11,spring,2011,1,17,0,Wednesday,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,office hour
250,2011-01-11,spring,2011,1,18,0,Wednesday,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,non-office hour
251,2011-01-11,spring,2011,1,19,0,Wednesday,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,non-office hour
252,2011-01-11,spring,2011,1,20,0,Wednesday,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,non-office hour
253,2011-01-11,spring,2011,1,21,0,Wednesday,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,non-office hour
254,2011-01-11,spring,2011,1,22,0,Wednesday,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,non-office hour
255,2011-01-11,spring,2011,1,23,0,Wednesday,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,non-office hour
256,2011-01-12,spring,2011,1,0,0,Thursday,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,non-office hour
257,2011-01-12,spring,2011,1,1,0,Thursday,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,non-office hour
258,2011-01-12,spring,2011,1,2,0,Thursday,1,1,5.74,7.575,86.0,8.9981,0,1,1,non-office hour
259,2011-01-12,spring,2011,1,5,0,Thursday,1,1,5.74,7.575,86.0,11.0014,0,5,5,non-office hour
260,2011-01-12,spring,2011,1,6,0,Thursday,1,1,4.92,7.575,93.0,8.9981,0,16,16,non-office hour
261,2011-01-12,spring,2011,1,7,0,Thursday,1,1,5.74,7.575,69.0,8.9981,0,54,54,non-office hour
262,2011-01-12,spring,2011,1,8,0,Thursday,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,non-office hour
263,2011-01-12,spring,2011,1,9,0,Thursday,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,office hour
264,2011-01-12,spring,2011,1,10,0,Thursday,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,office hour
265,2011-01-12,spring,2011,1,11,0,Thursday,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,office hour
266,2011-01-12,spring,2011,1,12,0,Thursday,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,office hour
267,2011-01-12,spring,2011,1,13,0,Thursday,1,1,9.02,9.85,44.0,23.9994,0,49,49,office hour
268,2011-01-12,spring,2011,1,14,0,Thursday,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,office hour
269,2011-01-12,spring,2011,1,15,0,Thursday,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,office hour
270,2011-01-12,spring,2011,1,16,0,Thursday,1,1,9.02,9.85,44.0,22.0028,5,63,68,office hour
271,2011-01-12,spring,2011,1,17,0,Thursday,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,office hour
272,2011-01-12,spring,2011,1,18,0,Thursday,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,non-office hour
273,2011-01-12,spring,2011,1,19,0,Thursday,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,non-office hour
274,2011-01-12,spring,2011,1,20,0,Thursday,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,non-office hour
275,2011-01-12,spring,2011,1,21,0,Thursday,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,non-office hour
276,2011-01-12,spring,2011,1,22,0,Thursday,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,non-office hour
277,2011-01-12,spring,2011,1,23,0,Thursday,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,non-office hour
278,2011-01-13,spring,2011,1,0,0,Friday,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,non-office hour
279,2011-01-13,spring,2011,1,1,0,Friday,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,non-office hour
280,2011-01-13,spring,2011,1,2,0,Friday,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,non-office hour
281,2011-01-13,spring,2011,1,3,0,Friday,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,non-office hour
282,2011-01-13,spring,2011,1,4,0,Friday,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,non-office hour
283,2011-01-13,spring,2011,1,5,0,Friday,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,non-office hour
284,2011-01-13,spring,2011,1,6,0,Friday,1,1,4.92,7.575,54.0,8.9981,0,28,28,non-office hour
285,2011-01-13,spring,2011,1,7,0,Friday,1,1,4.92,7.575,54.0,8.9981,0,72,72,non-office hour
286,2011-01-13,spring,2011,1,8,0,Friday,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,non-office hour
287,2011-01-13,spring,2011,1,9,0,Friday,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,office hour
288,2011-01-13,spring,2011,1,10,0,Friday,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,office hour
289,2011-01-13,spring,2011,1,11,0,Friday,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,office hour
290,2011-01-13,spring,2011,1,12,0,Friday,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,office hour
291,2011-01-13,spring,2011,1,13,0,Friday,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,office hour
292,2011-01-13,spring,2011,1,14,0,Friday,1,1,9.02,9.85,41.0,26.0027,3,39,42,office hour
293,2011-01-13,spring,2011,1,15,0,Friday,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,office hour
294,2011-01-13,spring,2011,1,16,0,Friday,1,1,9.84,10.605,38.0,23.9994,2,76,78,office hour
295,2011-01-13,spring,2011,1,17,0,Friday,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,office hour
296,2011-01-13,spring,2011,1,18,0,Friday,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,non-office hour
297,2011-01-13,spring,2011,1,19,0,Friday,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,non-office hour
298,2011-01-13,spring,2011,1,20,0,Friday,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,non-office hour
299,2011-01-13,spring,2011,1,21,0,Friday,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,non-office hour
300,2011-01-13,spring,2011,1,22,0,Friday,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,non-office hour
301,2011-01-13,spring,2011,1,23,0,Friday,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,non-office hour
302,2011-01-14,spring,2011,1,0,0,Saturday,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,non-office hour
303,2011-01-14,spring,2011,1,1,0,Saturday,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,non-office hour
304,2011-01-14,spring,2011,1,2,0,Saturday,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,non-office hour
305,2011-01-14,spring,2011,1,3,0,Saturday,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,non-office hour
306,2011-01-14,spring,2011,1,5,0,Saturday,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,non-office hour
307,2011-01-14,spring,2011,1,6,0,Saturday,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,non-office hour
308,2011-01-14,spring,2011,1,7,0,Saturday,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,non-office hour
309,2011-01-14,spring,2011,1,8,0,Saturday,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,non-office hour
310,2011-01-14,spring,2011,1,9,0,Saturday,1,1,5.74,7.575,69.0,8.9981,0,117,117,office hour
311,2011-01-14,spring,2011,1,10,0,Saturday,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,office hour
312,2011-01-14,spring,2011,1,11,0,Saturday,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,office hour
313,2011-01-14,spring,2011,1,12,0,Saturday,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,office hour
314,2011-01-14,spring,2011,1,13,0,Saturday,1,1,9.02,9.85,37.0,26.0027,4,73,77,office hour
315,2011-01-14,spring,2011,1,14,0,Saturday,1,1,9.02,10.605,41.0,19.0012,5,59,64,office hour
316,2011-01-14,spring,2011,1,15,0,Saturday,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,office hour
317,2011-01-14,spring,2011,1,16,0,Saturday,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,office hour
318,2011-01-14,spring,2011,1,17,0,Saturday,1,1,9.02,11.365,41.0,11.0014,4,155,159,office hour
319,2011-01-14,spring,2011,1,18,0,Saturday,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,non-office hour
320,2011-01-14,spring,2011,1,19,0,Saturday,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,non-office hour
321,2011-01-14,spring,2011,1,20,0,Saturday,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,non-office hour
322,2011-01-14,spring,2011,1,21,0,Saturday,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,non-office hour
323,2011-01-14,spring,2011,1,22,0,Saturday,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,non-office hour
324,2011-01-14,spring,2011,1,23,0,Saturday,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,non-office hour
325,2011-01-15,spring,2011,1,0,0,Sunday,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,non-office hour
326,2011-01-15,spring,2011,1,1,0,Sunday,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,non-office hour
327,2011-01-15,spring,2011,1,2,0,Sunday,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,non-office hour
328,2011-01-15,spring,2011,1,3,0,Sunday,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,non-office hour
329,2011-01-15,spring,2011,1,4,0,Sunday,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,non-office hour
330,2011-01-15,spring,2011,1,5,0,Sunday,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,non-office hour
331,2011-01-15,spring,2011,1,6,0,Sunday,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,non-office hour
332,2011-01-15,spring,2011,1,7,0,Sunday,0,1,5.74,10.605,63.0,0.0,1,9,10,non-office hour
333,2011-01-15,spring,2011,1,8,0,Sunday,0,1,5.74,7.575,63.0,8.9981,1,22,23,non-office hour
334,2011-01-15,spring,2011,1,9,0,Sunday,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,office hour
335,2011-01-15,spring,2011,1,10,0,Sunday,0,1,7.38,9.85,59.0,11.0014,2,57,59,office hour
336,2011-01-15,spring,2011,1,11,0,Sunday,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,office hour
337,2011-01-15,spring,2011,1,12,0,Sunday,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,office hour
338,2011-01-15,spring,2011,1,13,0,Sunday,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,office hour
339,2011-01-15,spring,2011,1,14,0,Sunday,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,office hour
340,2011-01-15,spring,2011,1,15,0,Sunday,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,office hour
341,2011-01-15,spring,2011,1,16,0,Sunday,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,office hour
342,2011-01-15,spring,2011,1,17,0,Sunday,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,office hour
343,2011-01-15,spring,2011,1,18,0,Sunday,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,non-office hour
344,2011-01-15,spring,2011,1,19,0,Sunday,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,non-office hour
345,2011-01-15,spring,2011,1,20,0,Sunday,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,non-office hour
346,2011-01-15,spring,2011,1,21,0,Sunday,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,non-office hour
347,2011-01-15,spring,2011,1,22,0,Sunday,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,non-office hour
348,2011-01-15,spring,2011,1,23,0,Sunday,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,non-office hour
349,2011-01-16,spring,2011,1,0,0,Monday,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,non-office hour
350,2011-01-16,spring,2011,1,1,0,Monday,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,non-office hour
351,2011-01-16,spring,2011,1,2,0,Monday,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,non-office hour
352,2011-01-16,spring,2011,1,3,0,Monday,0,1,9.02,13.635,69.0,0.0,9,6,15,non-office hour
353,2011-01-16,spring,2011,1,4,0,Monday,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,non-office hour
354,2011-01-16,spring,2011,1,5,0,Monday,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,non-office hour
355,2011-01-16,spring,2011,1,6,0,Monday,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,non-office hour
356,2011-01-16,spring,2011,1,7,0,Monday,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,non-office hour
357,2011-01-16,spring,2011,1,8,0,Monday,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,non-office hour
358,2011-01-16,spring,2011,1,9,0,Monday,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,office hour
359,2011-01-16,spring,2011,1,10,0,Monday,0,1,9.02,10.605,51.0,19.0012,8,71,79,office hour
360,2011-01-16,spring,2011,1,11,0,Monday,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,office hour
361,2011-01-16,spring,2011,1,12,0,Monday,0,1,9.84,10.605,41.0,19.0012,29,75,104,office hour
362,2011-01-16,spring,2011,1,13,0,Monday,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,office hour
363,2011-01-16,spring,2011,1,14,0,Monday,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,office hour
364,2011-01-16,spring,2011,1,15,0,Monday,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,office hour
365,2011-01-16,spring,2011,1,16,0,Monday,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,office hour
366,2011-01-16,spring,2011,1,17,0,Monday,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,office hour
367,2011-01-16,spring,2011,1,18,0,Monday,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,non-office hour
368,2011-01-16,spring,2011,1,19,0,Monday,0,1,7.38,9.85,47.0,8.9981,14,47,61,non-office hour
369,2011-01-16,spring,2011,1,20,0,Monday,0,1,7.38,9.85,47.0,11.0014,7,50,57,non-office hour
370,2011-01-16,spring,2011,1,21,0,Monday,0,1,7.38,9.85,51.0,11.0014,6,22,28,non-office hour
371,2011-01-16,spring,2011,1,22,0,Monday,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,non-office hour
372,2011-01-16,spring,2011,1,23,0,Monday,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,non-office hour
373,2011-01-17,spring,2011,1,0,1,Tuesday,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,non-office hour
374,2011-01-17,spring,2011,1,1,1,Tuesday,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,non-office hour
375,2011-01-17,spring,2011,1,2,1,Tuesday,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,non-office hour
376,2011-01-17,spring,2011,1,3,1,Tuesday,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,non-office hour
377,2011-01-17,spring,2011,1,4,1,Tuesday,0,2,7.38,9.85,43.0,8.9981,1,2,3,non-office hour
378,2011-01-17,spring,2011,1,5,1,Tuesday,0,2,7.38,9.85,43.0,11.0014,0,1,1,non-office hour
379,2011-01-17,spring,2011,1,6,1,Tuesday,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,non-office hour
380,2011-01-17,spring,2011,1,7,1,Tuesday,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,non-office hour
381,2011-01-17,spring,2011,1,8,1,Tuesday,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,non-office hour
382,2011-01-17,spring,2011,1,9,1,Tuesday,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,office hour
383,2011-01-17,spring,2011,1,10,1,Tuesday,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,office hour
384,2011-01-17,spring,2011,1,11,1,Tuesday,0,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,office hour
385,2011-01-17,spring,2011,1,12,1,Tuesday,0,2,7.38,9.85,47.0,8.9981,10,70,80,office hour
386,2011-01-17,spring,2011,1,13,1,Tuesday,0,2,7.38,9.85,47.0,8.9981,13,80,93,office hour
387,2011-01-17,spring,2011,1,14,1,Tuesday,0,2,7.38,10.605,43.0,7.0015,12,74,86,office hour
388,2011-01-17,spring,2011,1,15,1,Tuesday,0,2,8.200000000000001,10.605,47.0,11.0014,21,72,93,office hour
389,2011-01-17,spring,2011,1,16,1,Tuesday,0,2,8.200000000000001,10.605,47.0,11.0014,6,76,82,office hour
390,2011-01-17,spring,2011,1,17,1,Tuesday,0,1,8.200000000000001,9.85,51.0,12.998000000000001,4,67,71,office hour
391,2011-01-17,spring,2011,1,18,1,Tuesday,0,2,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92,non-office hour
392,2011-01-17,spring,2011,1,19,1,Tuesday,0,3,7.38,9.09,59.0,12.998000000000001,2,58,60,non-office hour
393,2011-01-17,spring,2011,1,20,1,Tuesday,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,4,29,33,non-office hour
394,2011-01-17,spring,2011,1,21,1,Tuesday,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,3,24,27,non-office hour
395,2011-01-17,spring,2011,1,22,1,Tuesday,0,3,5.74,6.0600000000000005,93.0,16.997899999999998,0,13,13,non-office hour
396,2011-01-17,spring,2011,1,23,1,Tuesday,0,3,6.5600000000000005,6.819999999999999,86.0,19.0012,1,3,4,non-office hour
397,2011-01-18,spring,2011,1,12,0,Wednesday,1,2,8.200000000000001,9.09,86.0,22.0028,0,3,3,office hour
398,2011-01-18,spring,2011,1,13,0,Wednesday,1,2,8.200000000000001,9.85,86.0,15.001299999999999,0,22,22,office hour
399,2011-01-18,spring,2011,1,14,0,Wednesday,1,2,9.02,11.365,80.0,11.0014,2,26,28,office hour
400,2011-01-18,spring,2011,1,15,0,Wednesday,1,2,9.02,11.365,87.0,11.0014,3,32,35,office hour
401,2011-01-18,spring,2011,1,16,0,Wednesday,1,2,9.02,11.365,87.0,12.998000000000001,0,61,61,office hour
402,2011-01-18,spring,2011,1,17,0,Wednesday,1,2,9.02,11.365,82.0,12.998000000000001,1,124,125,office hour
403,2011-01-18,spring,2011,1,18,0,Wednesday,1,2,9.02,11.365,80.0,11.0014,1,132,133,non-office hour
404,2011-01-18,spring,2011,1,19,0,Wednesday,1,2,9.02,11.365,80.0,8.9981,1,98,99,non-office hour
405,2011-01-18,spring,2011,1,20,0,Wednesday,1,2,9.02,13.635,87.0,0.0,0,83,83,non-office hour
406,2011-01-18,spring,2011,1,21,0,Wednesday,1,2,9.02,12.120000000000001,93.0,7.0015,0,41,41,non-office hour
407,2011-01-18,spring,2011,1,22,0,Wednesday,1,2,9.02,12.879999999999999,93.0,6.0032,0,33,33,non-office hour
408,2011-01-18,spring,2011,1,23,0,Wednesday,1,2,9.02,13.635,93.0,0.0,1,19,20,non-office hour
409,2011-01-19,spring,2011,1,0,0,Thursday,1,2,9.02,13.635,93.0,0.0,0,3,3,non-office hour
410,2011-01-19,spring,2011,1,1,0,Thursday,1,3,9.02,11.365,93.0,8.9981,1,6,7,non-office hour
411,2011-01-19,spring,2011,1,2,0,Thursday,1,3,9.02,11.365,93.0,8.9981,0,3,3,non-office hour
412,2011-01-19,spring,2011,1,4,0,Thursday,1,3,9.02,11.365,93.0,8.9981,1,1,2,non-office hour
413,2011-01-19,spring,2011,1,5,0,Thursday,1,2,9.02,12.879999999999999,93.0,6.0032,0,7,7,non-office hour
414,2011-01-19,spring,2011,1,6,0,Thursday,1,2,9.02,12.879999999999999,93.0,6.0032,0,32,32,non-office hour
415,2011-01-19,spring,2011,1,7,0,Thursday,1,2,9.84,12.879999999999999,92.0,7.0015,1,89,90,non-office hour
416,2011-01-19,spring,2011,1,8,0,Thursday,1,2,9.84,12.879999999999999,93.0,7.0015,1,196,197,non-office hour
417,2011-01-19,spring,2011,1,9,0,Thursday,1,2,9.84,12.879999999999999,93.0,7.0015,2,107,109,office hour
418,2011-01-19,spring,2011,1,10,0,Thursday,1,2,10.66,13.635,93.0,8.9981,1,46,47,office hour
